"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1985","totalpop1990","totalpop1995","totalpop2000","totalpop2005","totalpop2010","totalpop2015","totalpop2020"
"11365","Ogano-machi, Chichibu-gun, Saitama","埼玉県 秩父郡 小鹿野町","16190","16118","15919","15628","15061","14479","13436","12117","10928"
"11369","Higashichichibu-mura, Chichibu-gun, Saitama","埼玉県 秩父郡 東秩父村","4704","4593","4490","4323","4119","3795","3348","2915","2709"
"11381","Misato-machi, Kodama-gun, Saitama","埼玉県 児玉郡 美里町","11030","11546","11797","12197","12107","11963","11605","11207","11039"
"11383","Kamikawa-machi, Kodama-gun, Saitama","埼玉県 児玉郡 神川町","12012","12508","13564","14414","15197","15062","14470","13730","13359"
"11385","Kamisato-machi, Kodama-gun, Saitama","埼玉県 児玉郡 上里町","19700","22022","24626","28514","30126","30855","30998","30565","30343"
"11408","Yorii-machi, Osato-gun, Saitama","埼玉県 大里郡 寄居町","28469","31720","33659","36880","37724","37061","35774","34081","32374"
"11442","Miyashiro-machi, Minamisaitama-gun, Saitama","埼玉県 南埼玉郡 宮代町","29537","31212","33837","35712","35193","34620","33641","33705","34147"
"11464","Sugito-machi, Kitakatsushika-gun, Saitama","埼玉県 北葛飾郡 杉戸町","34546","37005","40419","45056","47336","46646","46923","45495","43845"
"11465","Matsubushi-machi, Kitakatsushika-gun, Saitama","埼玉県 北葛飾郡 松伏町","18462","20340","24194","27775","29021","30857","31153","30061","28266"
"12100","Chiba-shi, Chiba","千葉県 千葉市","746430","788930","829455","856878","887164","924319","961749","971882","974951"
"12202","Choshi-shi, Chiba","千葉県 銚子市","89416","87883","85138","82180","78697","75020","70210","64415","58431"
"12203","Ichikawa-shi, Chiba","千葉県 市川市","364244","397822","436596","440555","448642","466608","473919","481732","496676"
"12204","Funabashi-shi, Chiba","千葉県 船橋市","479439","506966","533270","540817","550074","569835","609040","622890","642907"
"12205","Tateyama-shi, Chiba","千葉県 館山市","56257","56035","54575","52880","51412","50527","49290","47464","45153"
"12206","Kisarazu-shi, Chiba","千葉県 木更津市","110711","120201","123433","123499","122768","122234","129312","134141","136166"
"12207","Matsudo-shi, Chiba","千葉県 松戸市","400863","427473","456210","461503","464841","472579","484457","483480","498232"
"12208","Noda-shi, Chiba","千葉県 野田市","112753","130873","145206","152245","151197","151240","155491","153583","152638"
"12210","Mobara-shi, Chiba","千葉県 茂原市","71521","76929","83437","91664","93779","93260","93015","89688","86782"
"12211","Narita-shi, Chiba","千葉県 成田市","85897","95049","105855","112662","116898","121139","128933","131190","132906"
"12212","Sakura-shi, Chiba","千葉県 佐倉市","101180","121213","144688","162624","170934","171246","172183","172739","168743"
"12213","Togane-shi, Chiba","千葉県 東金市","35603","38513","45179","54520","59605","61701","61751","60652","58219"
"12215","Asahi-shi, Chiba","千葉県 旭市","65405","67974","69800","71382","71176","70643","69058","66586","63745"
"12216","Narashino-shi, Chiba","千葉県 習志野市","125155","136365","151471","152887","154036","158785","164530","167909","176197"
"12217","Kashiwa-shi, Chiba","千葉県 柏市","272904","311155","347002","362880","373778","380963","404012","413954","426468"
"12218","Katsura-shi, Chiba","千葉県 勝浦市","25462","25159","25334","24328","23235","22198","20788","19248","16927"
"12219","Ichihara-shi, Chiba","千葉県 市原市","216394","237617","257716","277061","278218","280255","280416","274656","269524"
"12220","Nagareyama-shi, Chiba","千葉県 流山市","106635","124682","140059","146245","150527","152641","163984","174373","199849"
"12221","Yachiyo-shi, Chiba","千葉県 八千代市","134479","142184","148615","154509","168848","180729","189781","193152","199498"
"12222","Abiko-shi, Chiba","千葉県 我孫子市","101061","111659","120628","124257","127733","131205","134017","131606","130510"
"12223","Kamogawa-shi, Chiba","千葉県 鴨川市","41159","40965","39866","39283","37653","36475","35766","33932","32116"
"12224","Kamagaya-shi, Chiba","千葉県 鎌ケ谷市","76157","85705","95052","99694","102573","102812","107853","108917","109932"
"12225","Kimitsu-shi, Chiba","千葉県 君津市","77286","84310","89242","93216","92076","90977","89168","86033","82206"
"12226","Futtsu-shi, Chiba","千葉県 富津市","56102","56777","54876","54273","52839","50162","48073","45601","42465"
"12227","Urayasu-shi, Chiba","千葉県 浦安市","64673","93756","115675","123654","132984","155290","164877","164024","171362"
"12228","Yotsukaido-shi, Chiba","千葉県 四街道市","59236","67008","72157","79495","82552","84770","86726","89245","93576"
"12229","Sodegaura-shi, Chiba","千葉県 袖ケ浦市","38837","46460","52818","57575","58593","59108","60355","60952","63883"
"12230","Yachimata-shi, Chiba","千葉県 八街市","31939","37532","50036","65218","72595","75735","73212","70734","67455"
"12231","Inzai-shi, Chiba","千葉県 印西市","29970","35745","55131","72278","79780","81102","88176","92670","102609"
"12232","Shiroi-shi, Chiba","千葉県 白井市","24974","32214","37082","47450","50431","53005","60345","61674","62441"
"12233","Tomisato-shi, Chiba","千葉県 富里市","23315","33291","42852","48666","50176","51370","51087","49636","49735"
"12234","Minamiboso-shi, Chiba","千葉県 南房総市","55652","53748","51228","48945","47154","44763","42104","39033","35831"
"12235","Sosa-shi, Chiba","千葉県 匝瑳市","41160","42226","42261","43357","42914","42086","39814","37261","35040"
"12236","Katori-shi, Chiba","千葉県 香取市","92048","93573","93275","93544","90943","87332","82866","77499","72356"
"12237","Sammu-shi, Chiba","千葉県 山武市","43954","46299","50692","58405","60614","59024","56089","52222","48444"
"12238","Isumi-shi, Chiba","千葉県 いすみ市","42816","43453","43431","43547","42835","42305","40962","38594","35544"
"12239","Oamishirasato-shi, Chiba","千葉県 大網白里市","25802","29460","33833","42363","47036","49548","50113","49184","48129"
"12322","Shisui-machi, Imba-gun, Chiba","千葉県 印旛郡 酒々井町","12807","17463","19298","20019","19885","21385","21234","20955","20745"
"12329","Sakae-machi, Imba-gun, Chiba","千葉県 印旛郡 栄町","9553","14208","22493","25615","25475","24377","22580","21228","20127"
"12342","Kozaki-machi, Katori-gun, Chiba","千葉県 香取郡 神崎町","5645","5639","5620","6156","6747","6705","6454","6133","5816"
"12347","Tako-machi, Katori-gun, Chiba","千葉県 香取郡 多古町","17133","17429","17683","18201","17603","16950","16002","14724","13735"
"12349","Tonosho-machi, Katori-gun, Chiba","千葉県 香取郡 東庄町","18205","18337","17988","17739","17076","16166","15154","14152","13228"
"12403","Kujukuri-machi, Sambu-gun, Chiba","千葉県 山武郡 九十九里町","18037","18504","19300","20196","20266","19009","18004","16510","14639"
"12409","Shibayama-machi, Sambu-gun, Chiba","千葉県 山武郡 芝山町","7971","8331","8347","8517","8401","8389","7920","7431","7033"
"12410","Yokoshibahikari-machi, Sambu-gun, Chiba","千葉県 山武郡 横芝光町","25387","25923","26430","26814","26721","25981","24675","23762","22075"
"12421","Ichinomiya-machi, Chosei-gun, Chiba","千葉県 長生郡 一宮町","10486","10997","11135","11302","11648","11656","12034","11767","11897"
"12422","Mutsuzawa-machi, Chosei-gun, Chiba","千葉県 長生郡 睦沢町","7551","7804","7956","8250","8244","7838","7340","7222","6760"
"12423","Chosei-mura, Chosei-gun, Chiba","千葉県 長生郡 長生村","10132","10636","11155","13133","13892","14543","14752","14359","13803"
"12424","Shirako-machi, Chosei-gun, Chiba","千葉県 長生郡 白子町","11691","11975","12230","13238","13103","12850","12151","11149","10305"
"12426","Nagara-machi, Chosei-gun, Chiba","千葉県 長生郡 長柄町","7487","7973","8285","8846","8625","8564","8035","7337","6721"
"12427","Chonam-machi, Chosei-gun, Chiba","千葉県 長生郡 長南町","11509","11640","11482","11339","10628","9824","9073","8206","7198"
"12441","Otaki-machi, Isumi-gun, Chiba","千葉県 夷隅郡 大多喜町","13612","13391","13218","12678","12121","11514","10671","9843","8885"
"12443","Onjuku-machi, Isumi-gun, Chiba","千葉県 夷隅郡 御宿町","8486","8267","7939","8129","8019","7942","7738","7315","6874"
"12463","Kyonam-machi, Awa-gun, Chiba","千葉県 安房郡 鋸南町","12843","12442","11696","11071","10521","9778","8950","8022","6993"
"13101","Chiyoda-ku, Tokyo","東京都 千代田区","54801","50493","39472","34780","36035","41778","47115","58406","66680"
"13102","Chuo-ku, Tokyo","東京都 中央区","82700","79973","68041","63923","72526","98399","122762","141183","169179"
"13103","Minato-ku, Tokyo","東京都 港区","201257","194591","158499","144885","159398","185861","205131","243283","260486"
"13104","Shinjuku-ku, Tokyo","東京都 新宿区","343928","332722","296790","279048","286726","305716","326309","333560","349385"
"13105","Bunkyo-ku, Tokyo","東京都 文京区","202351","195876","181269","172474","176017","189632","206626","219724","240069"
"13106","Taito-ku, Tokyo","東京都 台東区","186048","176804","162969","153918","156325","165186","175928","198073","211444"
"13107","Sumida-ku, Tokyo","東京都 墨田区","232796","229986","222944","215681","215979","231173","247606","256274","272085"
"13108","Koto-ku, Tokyo","東京都 江東区","362270","388927","385159","365604","376840","420845","460819","498109","524310"
"13109","Shinagawa-ku, Tokyo","東京都 品川区","346247","357732","344611","325377","324608","346357","365302","386855","422488"
"13110","Meguro-ku, Tokyo","東京都 目黒区","273791","269166","251222","243100","250140","264064","268330","277622","288088"
"13111","Ota-ku, Tokyo","東京都 大田区","661147","662814","647914","636276","650331","665674","693373","717082","748081"
"13112","Setagaya-ku, Tokyo","東京都 世田谷区","797292","811304","789051","781104","814901","841165","877138","903346","943664"
"13113","Shibuya-ku, Tokyo","東京都 渋谷区","247035","242442","205625","188472","196682","203334","204492","224533","243883"
"13114","Nakano-ku, Tokyo","東京都 中野区","345733","335936","319687","306581","309526","310627","314750","328215","344880"
"13115","Suginami-ku, Tokyo","東京都 杉並区","542449","539842","529485","515803","522103","528587","549569","563997","591108"
"13116","Toshima-ku, Tokyo","東京都 豊島区","288626","278455","261870","246252","249017","250585","284678","291167","301599"
"13117","Kita-ku, Tokyo","東京都 北区","387458","367579","354647","334127","326764","330412","335544","341076","355213"
"13118","Arakawa-ku, Tokyo","東京都 荒川区","198126","190061","184809","176886","180468","191207","203296","212264","217475"
"13119","Itabashi-ku, Tokyo","東京都 板橋区","498266","505556","518943","511415","513575","523083","535824","561916","584483"
"13120","Nerima-ku, Tokyo","東京都 練馬区","564156","587887","618663","635746","658132","692339","716124","721722","752608"
"13121","Adachi-ku, Tokyo","東京都 足立区","619961","622640","631163","622270","617123","624807","683426","670122","695043"
"13122","Katsushika-ku, Tokyo","東京都 葛飾区","420187","419017","424801","424478","421519","424878","442586","442913","453093"
"13123","Edogawa-ku, Tokyo","東京都 江戸川区","495231","514812","565939","589414","619953","653944","678967","681298","697932"
"13201","Hachioji-shi, Tokyo","東京都 八王子市","387178","426654","466347","503363","536046","560012","580053","577513","579355"
"13202","Tachikawa-shi, Tokyo","東京都 立川市","142675","146523","152824","157884","164709","172566","179668","176295","183581"
"13203","Musashino-shi, Tokyo","東京都 武蔵野市","136910","138783","139077","135051","135746","137525","138734","144730","150149"
"13204","Mitaka-shi, Tokyo","東京都 三鷹市","164526","166252","165564","165721","171612","177016","186083","186936","195391"
"13205","Ome-shi, Tokyo","東京都 青梅市","98990","110828","125960","137234","141394","142354","139339","137381","133535"
"13206","Fuchu-shi, Tokyo","東京都 府中市","192198","201972","209396","216211","226769","245623","255506","260274","262790"
"13207","Akishima-shi, Tokyo","東京都 昭島市","89344","97543","105372","107292","106532","110143","112297","111539","113949"
"13208","Chofu-shi, Tokyo","東京都 調布市","180548","191071","197677","198574","204759","216119","223593","229061","242614"
"13209","Machida-shi, Tokyo","東京都 町田市","295405","321188","349050","360525","377494","405534","426987","432348","431079"
"13210","Koganei-shi, Tokyo","東京都 小金井市","102456","104642","105899","109279","111825","114112","118852","121396","126074"
"13211","Kodaira-shi, Tokyo","東京都 小平市","154610","158673","164013","172946","178623","183796","187035","190005","198739"
"13212","Hino-shi, Tokyo","東京都 日野市","145448","156031","165928","166537","167942","176538","180052","186283","190435"
"13213","Higashimurayama-shi, Tokyo","東京都 東村山市","119363","123798","134002","135112","142290","144929","153557","149956","151815"
"13214","Kokubunji-shi, Tokyo","東京都 国分寺市","91010","95467","100982","105786","111404","117604","120650","122742","129242"
"13215","Kunitachi-shi, Tokyo","東京都 国立市","64144","64881","65833","66719","72187","72667","75510","73655","77130"
"13218","Fussa-shi, Tokyo","東京都 福生市","48694","51478","58062","61497","61427","61074","59796","58395","56414"
"13219","Komae-shi, Tokyo","東京都 狛江市","70836","73784","74189","74656","75711","78319","78751","80249","84772"
"13220","Higashiyamato-shi, Tokyo","東京都 東大和市","65553","69881","75132","76355","77212","79353","83068","85157","83901"
"13221","Kiyose-shi, Tokyo","東京都 清瀬市","61913","65066","67539","67386","68037","73529","74104","74864","76208"
"13222","Higashikurume-shi, Tokyo","東京都 東久留米市","106556","110079","113818","111097","113302","115330","116546","116632","115271"
"13223","Musashimurayama-shi, Tokyo","東京都 武蔵村山市","57198","60930","65562","67015","66052","66553","70053","71229","70829"
"13224","Tama-shi, Tokyo","東京都 多摩市","95248","122135","144489","148113","145862","145877","147648","146631","146951"
"13225","Inagi-shi, Tokyo","東京都 稲城市","48154","50766","58635","62806","69235","76492","84835","87636","93151"
"13227","Hamura-shi, Tokyo","東京都 羽村市","42017","47203","52103","55095","56013","56514","57032","55833","54326"
"13228","Akiruno-shi, Tokyo","東京都 あきる野市","62810","66529","71940","75355","78351","79587","80868","80954","79292"
"13229","Nishitokyo-shi, Tokyo","東京都 西東京市","158235","162899","170290","175073","180885","189735","196511","200012","207388"
